order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,shipping_cost,status
O00409,2024-12-24,C0092,P005,1,1038.27,0.0,1038.27,$25.34,Delivered
O00697,2024-12-24,C0157,P011,4,98.09,0.0,392.36,$24.38,Delivered
O00796,2024-12-24,C0097,P029,2,584.1,0.0,1168.2,$11.25,Delivered
O00988,2024-12-24,C0098,P008,1,999.67,0.05,949.69,$16.51,Delivered
O01161,2024-12-24,C0180,P015,1,857.48,0.2,685.98,$30.40,Delivered
O01250,2024-12-24,C0173,P027,1,33.5,0.0,33.5,$44.52,Returned
O02384,2024-12-24,C0034,P014,4,386.46,0.05,1468.55,$28.29,Delivered
O00151,2024-12-25,C0089,P025,2,5.24,0.0,10.48,$16.30,Delivered
O00818,2024-12-25,C0112,P028,2,10.85,0.0,21.7,$12.28,Delivered
O00848,2024-12-25,C0156,P003,1,452.27,0.2,361.82,$16.40,Delivered
O01007,2024-12-25,C0049,P028,1,10.85,,10.85,$38.97,Delivered
O01306,2024-12-25,C0136,P033,4,372.51,0.1,1341.04,$33.05,Delivered
O01397,2024-12-25,C0009,P035,5,483.75,0.15,2055.94,$41.83,Returned
O01452,2024-12-25,C0124,P032,2,506.4,0.05,962.16,$5.19,Delivered
O01570,2024-12-25,C0042,P030,1,233.43,0.05,221.76,$11.18,Returned
O01880,2024-12-25,C0062,P031,1,482.84,0.1,434.56,$26.66,Delivered
O02265,2024-12-25,C0196,P019,1,25.78,0.2,20.62,$29.64,Delivered
O02343,2024-12-25,C0187,P004,3,986.74,0.2,2368.18,$12.49,Delivered
O00094,2024-12-26,C0103,P009,3,739.26,0.0,2217.78,$17.08,Delivered
O00250,2024-12-26,C0163,P005,1,1038.27,0.2,830.62,$33.93,Shipped
O00424,2024-12-26,C0076,P010,1,1001.92,0.15,851.63,$43.25,Delivered
O00513,2024-12-26,C0062,P034,4,178.15,0.1,641.34,$15.67,Delivered
O00605,2024-12-26,C0018,P028,2,10.85,0.0,21.7,$32.48,Delivered
O00819,2024-12-26,C0008,P017,2,670.34,0.0,1340.68,$43.52,Delivered
O00972,2024-12-26,C0106,P015,4,857.48,0.0,3429.92,$22.59,Delivered
O01334,2024-12-26,C0111,P023,3,39.29,0.0,117.87,$6.05,Delivered
O02133,2024-12-26,C0141,P034,1,178.15,0.15,151.43,$29.19,Delivered
O02286,2024-12-26,C0074,P024,10,36.36,0.1,327.24,$24.17,Delivered
O00303,2024-12-27,C0123,P015,4,857.48,0.1,3086.93,$4.82,Delivered
O00984,2024-12-27,C0002,P024,1,36.36,0.15,30.91,$5.23,Delivered
O01178,2024-12-27,C0035,P018,4,610.13,0.0,2440.52,$30.34,Delivered
O01244,2024-12-27,C0022,P010,1,1001.92,0.2,801.54,$7.35,Shipped
O01464,2024-12-27,C0101,P013,4,257.23,0.1,926.03,$36.18,Delivered
O01836,2024-12-27,C0023,P014,2,386.46,0.0,772.92,$35.27,Shipped
O01840,2024-12-27,C0151,P003,1,452.27,,452.27,$4.29,Delivered
O02013,2024-12-27,C0158,P018,1,610.13,0.0,610.13,$19.90,Delivered
O02099,2024-12-27,C0069,P016,3,513.76,0.1,1387.15,$33.77,Delivered
O02177,2024-12-27,C0147,P029,3,584.1,0.2,1401.84,$20.51,Returned
O02334,2024-12-27,C0017,P034,1,178.15,0.1,160.34,$28.38,Delivered
O00287,2024-12-28,C0189,P004,2,986.74,0.2,1578.78,$18.55,Shipped
O00299,2024-12-28,C0191,P005,1,1038.27,0.0,1038.27,$37.69,Delivered
O00493,2024-12-28,C0039,P031,2,482.84,0.15,820.83,$36.20,Delivered
O01593,2024-12-28,C0167,P016,1,513.76,0.1,462.38,$26.63,Delivered
O02124,2024-12-28,C0192,P003,4,452.27,0.0,1809.08,$35.90,Delivered
O00334,2024-12-29,C0045,P001,1,455.53,0.1,409.98,$33.22,Delivered
O00357,2024-12-29,C0104,P002,1,603.39,0.0,603.39,$28.18,Delivered
O00362,2024-12-29,C0131,P008,1,999.67,0.0,999.67,$24.41,Delivered
O00564,2024-12-29,C0004,P022,3,11.74,0.0,35.22,$16.51,Delivered
O00838,2024-12-29,C0107,P024,1,36.36,0.2,29.09,$42.74,Shipped
O01462,2024-12-29,C0097,P026,1,38.82,0.1,34.94,$39.34,Delivered
O00582,2024-12-30,C0121,P024,1,36.36,0.2,29.09,$24.15,Delivered
O01092,2024-12-30,C0095,P009,4,739.26,0.2,2365.63,$27.65,Delivered
O01578,2024-12-30,C0029,P011,1,98.09,0.15,83.38,$9.82,Delivered
O02192,2024-12-30,C0161,P030,2,233.43,,466.86,$19.76,Delivered
O02345,2024-12-30,C0098,P032,3,506.4,0.1,1367.28,$37.09,Delivered
O00039,2024-12-31,C0100,P027,1,33.5,0.15,28.48,$6.70,Delivered
O00639,2024-12-31,C0178,P028,3,10.85,0.05,30.92,$11.10,Delivered
O00886,2024-12-31,C0005,P028,2,10.85,0.0,21.7,$14.98,Delivered
O01086,2024-12-31,C0030,P031,3,482.84,0.05,1376.09,$13.98,Delivered
O01229,2024-12-31,C0175,P025,2,5.24,0.0,10.48,$27.24,Cancelled
O01777,2024-12-31,C0038,P029,5,584.1,,2920.5,$19.55,Delivered
O01941,2024-12-31,C0137,P008,1,999.67,0.0,999.67,$10.26,Returned
O02096,2024-12-31,C0013,P008,4,999.67,0.1,3598.81,$38.23,Delivered
O02134,2024-12-31,C0027,P024,2,36.36,0.0,72.72,$28.83,Delivered
O00684,2025-01-01,C0128,P010,3,1001.92,0.0,3005.76,$42.25,Delivered
O00725,2025-01-01,C0104,P012,2,896.58,0.0,1793.16,$39.28,Delivered
O00856,2025-01-01,C0185,P010,1,1001.92,0.0,1001.92,$12.35,Delivered
O01367,2025-01-01,C0035,P036,2,202.5,0.1,364.5,$13.25,Delivered
O02073,2025-01-01,C0028,P028,1,10.85,0.15,9.22,$40.34,Delivered
O02388,2025-01-01,C0005,P005,3,1038.27,0.2,2491.85,$22.91,Delivered
O00075,2025-01-02,C0093,P025,1,5.24,,5.24,$42.90,Delivered
O00589,2025-01-02,C0100,P034,1,178.15,,178.15,$20.32,Delivered
O00860,2025-01-02,C0028,P021,1,11.04,0.0,11.04,$22.87,Delivered
O01044,2025-01-02,C0004,P015,1,857.48,0.0,857.48,$16.66,Delivered
O01571,2025-01-02,C0052,P021,1,11.04,,11.04,$22.83,Delivered
O01858,2025-01-02,C0012,P005,10,1038.27,0.1,9344.43,$33.11,Delivered
O01897,2025-01-02,C0131,P010,2,1001.92,0.0,2003.84,$27.21,Delivered
O01928,2025-01-02,C0088,P021,1,11.04,0.2,8.83,$38.37,Delivered
O02017,2025-01-02,C0164,P031,1,482.84,0.05,458.7,$38.21,Returned
O00373,2025-01-03,C0047,P025,4,5.24,0.0,20.96,$23.81,Delivered
O00470,2025-01-03,C0131,P034,3,178.15,0.0,534.45,$31.63,Delivered
O00878,2025-01-03,C0158,P024,3,36.36,0.2,87.26,$36.99,Delivered
O01729,2025-01-03,C0182,P007,3,545.77,0.2,1309.85,$35.03,Delivered
O01806,2025-01-03,C0104,P030,4,233.43,,933.72,$22.54,Delivered
O01893,2025-01-03,C0011,P015,3,857.48,0.2,2057.95,$4.46,Delivered
O02261,2025-01-03,C0027,P009,2,739.26,0.0,1478.52,$22.31,Delivered
O00079,2025-01-04,C0052,P008,1,999.67,,999.67,$44.89,Shipped
O00563,2025-01-04,C0194,P006,5,959.76,0.0,4798.8,$39.62,Shipped
O00722,2025-01-04,C0143,P001,3,455.53,0.2,1093.27,$42.95,Delivered
O01544,2025-01-04,C0045,P006,2,959.76,0.0,1919.52,$33.80,Delivered
O00026,2025-01-05,C0107,P019,1,25.78,0.0,25.78,$43.61,Delivered
O00483,2025-01-05,C0159,P023,5,39.29,,196.45,$29.17,Delivered
O01423,2025-01-05,C0156,P017,1,670.34,0.2,536.27,$21.26,Cancelled
O02163,2025-01-05,C0052,P030,10,233.43,0.15,1984.16,$18.67,Returned
O01486,2025-01-06,C0033,P034,2,178.15,0.2,285.04,$17.54,Delivered
O01572,2025-01-06,C0114,P016,3,513.76,,1541.28,$24.51,Delivered
O01635,2025-01-06,C0103,P013,4,257.23,0.0,1028.92,$43.74,Delivered
O01763,2025-01-06,C0161,P023,5,39.29,,196.45,$34.07,Delivered
O02135,2025-01-06,C0095,P005,1,1038.27,0.0,1038.27,$33.30,Delivered
O02285,2025-01-06,C0105,P029,3,584.1,0.15,1489.46,$7.27,Delivered
O00650,2025-01-07,C0093,P027,1,33.5,0.0,33.5,$9.51,Delivered
O00971,2025-01-07,C0111,P005,1,1038.27,0.2,830.62,$20.47,Delivered
O01270,2025-01-07,C0188,P009,10,739.26,0.15,6283.71,$11.65,Delivered
O02210,2025-01-07,C0076,P030,1,233.43,0.15,198.42,$12.29,Delivered
O00496,2025-01-08,C0090,P013,2,257.23,0.0,514.46,$44.15,Delivered
O00557,2025-01-08,C0101,P010,2,1001.92,0.0,2003.84,$26.47,Delivered
O01433,2025-01-08,C0194,P012,5,896.58,0.05,4258.76,$21.65,Delivered
O02116,2025-01-08,C0007,P002,2,603.39,0.15,1025.76,$35.92,Delivered
O00451,2025-01-09,C0073,P006,2,959.76,,1919.52,$10.99,Shipped
O00734,2025-01-09,C0023,P006,1,959.76,0.0,959.76,$15.82,Returned
O00740,2025-01-09,C0124,P024,10,36.36,0.0,363.6,$10.08,Delivered
O00847,2025-01-09,C0066,P005,1,1038.27,0.05,986.36,$23.31,Delivered
O01366,2025-01-09,C0162,P002,5,603.39,0.15,2564.41,$8.41,Delivered
O01603,2025-01-09,C0164,P035,1,483.75,0.05,459.56,$12.74,Delivered
O02048,2025-01-09,C0116,P013,3,257.23,0.1,694.52,$38.42,Cancelled
O00080,2025-01-10,C0082,P023,3,39.29,0.1,106.08,$40.54,Shipped
O00601,2025-01-10,C0159,P036,1,202.5,0.0,202.5,$30.78,Delivered
O01183,2025-01-10,C0161,P036,1,202.5,0.05,192.38,$27.85,Shipped
O01226,2025-01-10,C0161,P006,10,959.76,0.05,9117.72,$40.26,Shipped
O02071,2025-01-10,C0177,P005,1,1038.27,0.0,1038.27,$19.36,Delivered
O02255,2025-01-10,C0148,P011,2,98.09,0.15,166.75,$31.22,Delivered
O00140,2025-01-11,C0074,P027,1,33.5,0.0,33.5,$35.40,Cancelled
O00148,2025-01-11,C0036,P033,10,372.51,0.05,3538.84,$37.45,Delivered
O00489,2025-01-11,C0093,P017,1,670.34,0.15,569.79,$19.00,Delivered
O01728,2025-01-11,C0092,P004,5,986.74,,4933.7,$37.25,Returned
O02034,2025-01-11,C0056,P009,1,739.26,0.05,702.3,$44.58,Delivered
O02199,2025-01-11,C0157,P019,10,25.78,0.1,232.02,$36.37,Shipped
O02264,2025-01-11,C0046,P030,3,233.43,0.1,630.26,$35.84,Delivered
O02297,2025-01-11,C0129,P003,4,452.27,,1809.08,$42.10,Delivered
O00558,2025-01-12,C0103,P033,2,372.51,0.0,745.02,$35.24,Delivered
O00864,2025-01-12,C0062,P026,1,38.82,0.05,36.88,$10.68,Delivered
O00969,2025-01-12,C0149,P008,1,999.67,0.15,849.72,$40.49,Delivered
O01014,2025-01-12,C0099,P019,1,25.78,0.1,23.2,$31.04,Delivered
O01118,2025-01-12,C0148,P032,3,506.4,0.15,1291.32,$28.85,Delivered
O01288,2025-01-12,C0003,P021,3,11.04,0.15,28.15,$12.76,Delivered
O01297,2025-01-12,C0027,P002,1,603.39,0.15,512.88,$39.32,Delivered
O02100,2025-01-12,C0166,P020,2,13.35,0.0,26.7,$4.85,Shipped
O00683,2025-01-13,C0114,P017,2,670.34,0.1,1206.61,$35.87,Delivered
O00980,2025-01-13,C0171,P031,3,482.84,,1448.52,$28.59,Delivered
O01529,2025-01-13,C0035,P026,4,38.82,0.2,124.22,$28.47,Delivered
O00379,2025-01-14,C0062,P022,1,11.74,0.2,9.39,$20.53,Delivered
O01116,2025-01-14,C0009,P006,10,959.76,0.1,8637.84,$18.91,Delivered
O01163,2025-01-14,C0013,P012,3,896.58,0.05,2555.25,$15.70,Delivered
O01171,2025-01-14,C0184,P008,2,999.67,0.0,1999.34,$10.84,Delivered
O01181,2025-01-14,C0015,P001,10,455.53,0.0,4555.3,$14.50,Delivered
O01380,2025-01-14,C0034,P018,3,610.13,0.0,1830.39,$5.46,Delivered
O01627,2025-01-14,C0117,P034,5,178.15,0.0,890.75,$20.46,Delivered
O01960,2025-01-14,C0111,P033,1,372.51,0.0,372.51,$44.94,Delivered
O02148,2025-01-14,C0162,P005,5,1038.27,0.05,4931.78,$4.61,Delivered
O00081,2025-01-15,C0183,P012,1,896.58,0.05,851.75,$36.47,Delivered
O00403,2025-01-15,C0176,P021,3,11.04,0.05,31.46,$29.44,Delivered
O00593,2025-01-15,C0117,P013,1,257.23,0.0,257.23,$33.45,Delivered
O02032,2025-01-15,C0121,P024,2,36.36,0.0,72.72,$14.84,Delivered
O02086,2025-01-15,C0166,P024,1,36.36,0.0,36.36,$33.49,Cancelled
O02143,2025-01-15,C0008,P029,2,584.1,0.05,1109.79,$25.32,Delivered
O00221,2025-01-16,C0023,P029,4,584.1,0.05,2219.58,$37.24,Delivered
O00356,2025-01-16,C0088,P032,1,506.4,0.05,481.08,$10.76,Returned
O00534,2025-01-16,C0197,P036,1,202.5,0.1,182.25,$17.23,Delivered
O00592,2025-01-16,C0179,P035,1,483.75,0.2,387.0,$17.26,Delivered
O01415,2025-01-16,C0200,P033,5,372.51,0.2,1490.04,$38.06,Delivered
O01717,2025-01-16,C0176,P025,2,5.24,0.15,8.91,$11.50,Delivered
O01888,2025-01-16,C0179,P028,1,10.85,0.15,9.22,$30.03,Delivered
O01937,2025-01-16,C0066,P029,2,584.1,0.0,1168.2,$13.39,Delivered
O02003,2025-01-16,C0059,P003,1,452.27,0.0,452.27,$21.63,Returned
O02141,2025-01-16,C0058,P019,2,25.78,0.0,51.56,$20.72,Delivered
O00202,2025-01-17,C0027,P019,2,25.78,0.0,51.56,$8.76,Returned
O00286,2025-01-17,C0060,P011,1,98.09,0.05,93.19,$14.93,Shipped
O00304,2025-01-17,C0027,P005,1,1038.27,0.2,830.62,$10.60,Delivered
O00561,2025-01-17,C0094,P023,3,39.29,0.1,106.08,$10.94,Delivered
O00803,2025-01-17,C0022,P005,1,1038.27,0.15,882.53,$5.53,Delivered
O01618,2025-01-17,C0177,P002,1,603.39,0.0,603.39,$39.70,Delivered
O02230,2025-01-17,C0161,P020,2,13.35,0.0,26.7,$19.46,Delivered
O00122,2025-01-18,C0010,P012,2,896.58,0.0,1793.16,$42.29,Delivered
O00247,2025-01-18,C0068,P014,3,386.46,0.1,1043.44,$29.77,Delivered
O00277,2025-01-18,C0022,P017,10,670.34,0.05,6368.23,$41.00,Delivered
O00584,2025-01-18,C0172,P013,3,257.23,0.0,771.69,$11.26,Returned
O01274,2025-01-18,C0020,P032,4,506.4,0.05,1924.32,$20.02,Delivered
O01826,2025-01-18,C0180,P001,1,455.53,0.05,432.75,$9.91,Delivered
O02028,2025-01-18,C0148,P014,2,386.46,0.0,772.92,$13.49,Delivered
O00417,2025-01-19,C0055,P028,4,10.85,0.2,34.72,$30.51,Returned
O00738,2025-01-19,C0086,P027,2,33.5,0.15,56.95,$23.93,Delivered
O01645,2025-01-19,C0047,P024,1,36.36,,36.36,$12.37,Delivered
O00249,2025-01-20,C0040,P018,5,610.13,0.0,3050.65,$25.99,Delivered
O01186,2025-01-20,C0187,P012,2,896.58,0.0,1793.16,$16.72,Shipped
O01187,2025-01-20,C0101,P013,1,257.23,0.2,205.78,$8.11,Delivered
O01242,2025-01-20,C0009,P025,1,5.24,0.15,4.45,$36.37,Cancelled
O01382,2025-01-20,C0199,P013,2,257.23,0.2,411.57,$31.96,Delivered
O02155,2025-01-20,C0086,P002,2,603.39,0.1,1086.1,$7.28,Delivered
O01673,2025-01-21,C0090,P005,1,1038.27,0.2,830.62,$9.06,Delivered
O01949,2025-01-21,C0033,P003,1,452.27,0.1,407.04,$8.74,Returned
O01973,2025-01-21,C0170,P005,1,1038.27,0.2,830.62,$37.42,Delivered
O02070,2025-01-21,C0186,P014,1,386.46,0.1,347.81,$38.22,Delivered
O00052,2025-01-22,C0032,P019,1,25.78,0.0,25.78,$15.18,Returned
O00301,2025-01-22,C0090,P017,1,670.34,,670.34,$34.04,Cancelled
O00511,2025-01-22,C0075,P015,1,857.48,0.2,685.98,$20.18,Delivered
O00954,2025-01-22,C0154,P023,1,39.29,0.0,39.29,$9.12,Delivered
O01061,2025-01-22,C0145,P011,1,98.09,0.15,83.38,$24.89,Delivered
O01091,2025-01-22,C0030,P019,3,25.78,0.05,73.47,$34.53,Delivered
O01093,2025-01-22,C0016,P035,2,483.75,0.15,822.38,$36.70,Returned
O01534,2025-01-22,C0108,P012,1,896.58,0.0,896.58,$23.06,Delivered
O01933,2025-01-22,C0112,P029,1,584.1,0.05,554.9,$15.03,Returned
O02282,2025-01-22,C0196,P006,2,959.76,0.2,1535.62,$25.17,Delivered
O02347,2025-01-22,C0175,P018,2,610.13,0.2,976.21,$21.68,Delivered
O01282,2025-01-23,C0051,P018,10,610.13,0.0,6101.3,$27.93,Delivered
O01403,2025-01-23,C0069,P017,2,670.34,0.0,1340.68,$16.58,Delivered
O01672,2025-01-23,C0063,P026,3,38.82,0.2,93.17,$20.03,Delivered
O02241,2025-01-23,C0148,P035,1,483.75,0.2,387.0,$9.01,Delivered
O00016,2025-01-24,C0196,P020,5,13.35,0.15,56.74,$4.25,Shipped
O00243,2025-01-24,C0169,P020,1,13.35,0.2,10.68,$16.12,Delivered
O00445,2025-01-24,C0104,P023,3,39.29,0.0,117.87,$24.58,Delivered
O00621,2025-01-24,C0029,P024,5,36.36,,181.8,$24.75,Delivered
O01657,2025-01-24,C0163,P003,1,452.27,0.0,452.27,$27.46,Delivered
O01750,2025-01-24,C0129,P013,3,257.23,0.15,655.94,$5.79,Delivered
O00033,2025-01-25,C0114,P020,1,13.35,0.0,13.35,$16.73,Delivered
O01795,2025-01-25,C0060,P014,1,386.46,0.05,367.14,$23.52,Delivered
O01508,2025-01-26,C0056,P024,2,36.36,0.05,69.08,$16.62,Delivered
O02266,2025-01-26,C0087,P001,2,455.53,0.15,774.4,$44.26,Delivered
O00443,2025-01-27,C0163,P018,2,610.13,0.0,1220.26,$19.44,Delivered
O00484,2025-01-27,C0139,P003,4,452.27,0.15,1537.72,$29.45,Delivered
O00667,2025-01-27,C0113,P011,1,98.09,0.1,88.28,$34.97,Delivered
O00750,2025-01-27,C0126,P021,2,11.04,0.0,22.08,$41.25,Delivered
O00781,2025-01-27,C0113,P007,1,545.77,0.05,518.48,$25.08,Delivered
O00994,2025-01-27,C0166,P033,1,372.51,,372.51,$11.34,Delivered
O01020,2025-01-27,C0118,P030,2,233.43,0.0,466.86,$15.80,Shipped
O01064,2025-01-27,C0067,P030,5,233.43,0.0,1167.15,$14.43,Delivered
O01956,2025-01-27,C0123,P005,1,1038.27,0.05,986.36,$16.72,Delivered
O02325,2025-01-27,C0158,P003,1,452.27,,452.27,$10.20,Cancelled
O00022,2025-01-28,C0057,P026,10,38.82,0.0,388.2,$4.32,Delivered
O00084,2025-01-28,C0148,P005,1,1038.27,0.15,882.53,$30.34,Delivered
O00232,2025-01-28,C0113,P030,1,233.43,0.2,186.74,$12.30,Delivered
O00468,2025-01-28,C0168,P034,1,178.15,0.0,178.15,$42.77,Shipped
O01167,2025-01-28,C0099,P006,3,959.76,0.0,2879.28,$5.68,Cancelled
O01562,2025-01-28,C0200,P026,2,38.82,0.15,65.99,$34.80,Delivered
O01734,2025-01-28,C0137,P002,1,603.39,0.1,543.05,$19.78,Delivered
O01845,2025-01-28,C0028,P014,3,386.46,0.05,1101.41,$40.35,Shipped
O00967,2025-01-29,C0007,P022,2,11.74,0.15,19.96,$38.13,Shipped
O01554,2025-01-29,C0183,P030,2,233.43,0.15,396.83,$26.20,Delivered
O01080,2025-01-30,C0136,P018,10,610.13,0.05,5796.24,$19.11,Delivered
O01328,2025-01-30,C0161,P035,5,483.75,,2418.75,$44.48,Shipped
O01698,2025-01-30,C0088,P035,1,483.75,0.0,483.75,$41.77,Delivered
O01792,2025-01-30,C0004,P022,4,11.74,0.0,46.96,$10.41,Delivered
O02257,2025-01-30,C0002,P027,3,33.5,,100.5,$7.81,Cancelled
O00117,2025-01-31,C0066,P031,1,482.84,0.1,434.56,$9.63,Delivered
O00405,2025-01-31,C0155,P013,1,257.23,0.0,257.23,$44.32,Delivered
O00471,2025-01-31,C0168,P001,1,455.53,0.2,364.42,$18.48,Delivered
O00653,2025-01-31,C0109,P036,1,202.5,0.2,162.0,$28.79,Delivered
O00691,2025-01-31,C0113,P013,3,257.23,0.05,733.11,$24.06,Delivered
O00776,2025-01-31,C0032,P014,2,386.46,0.05,734.27,$11.58,Delivered
O01472,2025-01-31,C0177,P027,4,33.5,0.1,120.6,$32.31,Delivered
O01862,2025-01-31,C0096,P036,2,202.5,0.15,344.25,$34.14,Delivered
O02185,2025-01-31,C0139,P019,10,25.78,0.0,257.8,$40.58,Delivered
O00268,2025-02-01,C0152,P004,2,986.74,0.0,1973.48,$13.71,Delivered
O00395,2025-02-01,C0162,P014,1,386.46,0.15,328.49,$41.77,Delivered
O00553,2025-02-01,C0098,P006,1,959.76,0.2,767.81,$21.08,Shipped
O00682,2025-02-01,C0037,P035,3,483.75,0.05,1378.69,$29.17,Delivered
O01152,2025-02-01,C0069,P008,2,999.67,,1999.34,$36.79,Delivered
O01518,2025-02-01,C0042,P030,2,233.43,0.0,466.86,$22.00,Delivered
O00019,2025-02-02,C0146,P006,3,959.76,0.0,2879.28,$31.63,Delivered
O01141,2025-02-02,C0135,P015,1,857.48,0.15,728.86,$43.05,Delivered
O01691,2025-02-02,C0068,P011,2,98.09,0.15,166.75,$34.37,Delivered
O01918,2025-02-02,C0028,P036,2,202.5,0.0,405.0,$36.14,Returned
O02288,2025-02-02,C0136,P023,2,39.29,0.2,62.86,$28.44,Delivered
O00462,2025-02-03,C0145,P024,2,36.36,0.2,58.18,$34.95,Delivered
O00500,2025-02-03,C0102,P018,5,610.13,0.15,2593.05,$34.66,Delivered
O00906,2025-02-03,C0010,P010,5,1001.92,0.0,5009.6,$44.09,Cancelled
O00998,2025-02-03,C0193,P006,1,959.76,0.15,815.8,$13.44,Delivered
O01887,2025-02-03,C0180,P008,3,999.67,0.0,2999.01,$21.96,Delivered
O00371,2025-02-04,C0099,P031,3,482.84,0.0,1448.52,$9.43,Delivered
O01042,2025-02-04,C0178,P009,1,739.26,0.15,628.37,$44.10,Delivered
O01399,2025-02-04,C0110,P004,10,986.74,0.1,8880.66,$39.20,Returned
O01639,2025-02-04,C0108,P026,1,38.82,0.1,34.94,$38.30,Delivered
O01689,2025-02-04,C0008,P030,4,233.43,0.15,793.66,$18.45,Cancelled
O01938,2025-02-04,C0134,P005,1,1038.27,0.0,1038.27,$29.46,Delivered
O02239,2025-02-04,C0026,P028,2,10.85,0.1,19.53,$13.69,Delivered
O00096,2025-02-05,C0041,P021,5,11.04,0.15,46.92,$11.78,Delivered
O00797,2025-02-05,C0200,P020,2,13.35,0.1,24.03,$33.34,Delivered
O00339,2025-02-06,C0167,P020,1,13.35,0.0,13.35,$37.02,Shipped
O00526,2025-02-06,C0198,P006,1,959.76,,959.76,$7.75,Delivered
O00985,2025-02-06,C0075,P029,3,584.1,0.0,1752.3,$43.99,Delivered
O01991,2025-02-06,C0065,P025,3,5.24,0.2,12.58,$36.13,Shipped
O00612,2025-02-07,C0073,P017,3,670.34,0.1,1809.92,$16.31,Delivered
O01220,2025-02-07,C0139,P007,1,545.77,0.0,545.77,$35.02,Delivered
O01280,2025-02-07,C0033,P018,1,610.13,0.05,579.62,$43.08,Delivered
O01775,2025-02-07,C0144,P011,2,98.09,0.2,156.94,$10.49,Delivered
O01917,2025-02-07,C0100,P021,1,11.04,0.0,11.04,$5.68,Delivered
O00009,2025-02-08,C0106,P022,3,11.74,0.15,29.94,$21.50,Delivered
O00262,2025-02-08,C0003,P024,1,36.36,0.1,32.72,$34.32,Delivered
O00314,2025-02-08,C0134,P027,10,33.5,,335.0,$27.48,Delivered
O02245,2025-02-08,C0113,P005,3,1038.27,,3114.81,$35.15,Returned
O02323,2025-02-08,C0092,P016,2,513.76,0.0,1027.52,$4.01,Cancelled
O00568,2025-02-09,C0169,P024,4,36.36,0.0,145.44,$15.99,Shipped
O00701,2025-02-09,C0194,P027,1,33.5,0.05,31.82,$41.95,Delivered
O00937,2025-02-09,C0044,P019,1,25.78,0.1,23.2,$43.04,Delivered
O01005,2025-02-09,C0195,P010,3,1001.92,0.05,2855.47,$23.45,Delivered
O01324,2025-02-09,C0118,P001,4,455.53,0.1,1639.91,$33.12,Shipped
O01703,2025-02-09,C0050,P027,1,33.5,0.2,26.8,$34.62,Delivered
O02366,2025-02-09,C0093,P018,1,610.13,0.2,488.1,$14.43,Delivered
O02368,2025-02-09,C0040,P029,1,584.1,,584.1,$31.97,Delivered
O00599,2025-02-10,C0128,P035,2,483.75,0.05,919.12,$28.14,Delivered
O00913,2025-02-10,C0186,P028,1,10.85,0.15,9.22,$14.65,Delivered
O01051,2025-02-10,C0163,P010,1,1001.92,0.05,951.82,$13.69,Delivered
O01232,2025-02-10,C0091,P006,1,959.76,,959.76,$14.58,Delivered
O01751,2025-02-10,C0040,P022,1,11.74,,11.74,$12.23,Delivered
O02222,2025-02-10,C0019,P016,1,513.76,0.0,513.76,$36.77,Shipped
O01049,2025-02-11,C0014,P016,1,513.76,0.2,411.01,$25.38,Delivered
O00210,2025-02-12,C0153,P025,2,5.24,0.0,10.48,$18.26,Shipped
O00634,2025-02-12,C0037,P017,5,670.34,0.2,2681.36,$11.52,Returned
O01003,2025-02-12,C0191,P018,1,610.13,0.1,549.12,$4.35,Delivered
O01414,2025-02-12,C0039,P002,1,603.39,0.05,573.22,$37.13,Delivered
O01502,2025-02-12,C0050,P002,1,603.39,0.15,512.88,$40.81,Delivered
O01833,2025-02-12,C0128,P005,1,1038.27,0.0,1038.27,$42.55,Delivered
O01000,2025-02-13,C0046,P029,1,584.1,0.0,584.1,$18.72,Delivered
O01108,2025-02-13,C0168,P025,3,5.24,0.0,15.72,$35.89,Shipped
O01477,2025-02-13,C0108,P026,10,38.82,0.1,349.38,$25.42,Delivered
O01884,2025-02-13,C0042,P003,1,452.27,0.15,384.43,$21.50,Delivered
O02287,2025-02-13,C0103,P012,1,896.58,0.2,717.26,$11.45,Delivered
O02376,2025-02-13,C0102,P029,2,584.1,0.1,1051.38,$25.08,Delivered
O00062,2025-02-14,C0163,P025,10,5.24,0.1,47.16,$34.64,Delivered
O00692,2025-02-14,C0139,P020,2,13.35,,26.7,$43.63,Delivered
O01485,2025-02-14,C0165,P013,3,257.23,0.1,694.52,$11.31,Delivered
O00521,2025-02-15,C0064,P003,1,452.27,0.05,429.66,$23.39,Delivered
O01302,2025-02-15,C0134,P034,1,178.15,,178.15,$31.11,Cancelled
O01726,2025-02-15,C0157,P022,5,11.74,0.2,46.96,$36.15,Returned
O01868,2025-02-15,C0066,P036,3,202.5,0.0,607.5,$34.33,Delivered
O02182,2025-02-16,C0115,P007,3,545.77,0.2,1309.85,$27.35,Delivered
O02361,2025-02-16,C0035,P027,2,33.5,0.2,53.6,$7.12,Delivered
O00181,2025-02-17,C0097,P028,1,10.85,0.1,9.76,$36.72,Delivered
O01185,2025-02-17,C0038,P031,1,482.84,0.0,482.84,$11.74,Delivered
O01279,2025-02-17,C0056,P024,1,36.36,0.05,34.54,$7.42,Delivered
O01356,2025-02-17,C0149,P020,1,13.35,,13.35,$5.75,Returned
O01369,2025-02-17,C0172,P007,5,545.77,0.15,2319.52,$35.75,Delivered
